stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code
600448,600448,"Zillmere station, platform 3",, -27.358814, 153.036659,1,https://translink.com.au/stop/600448/gtfs/,0,place_zllsta,3
600449,600449,"Carseldine station, platform 1",, -27.347236, 153.028963,1,https://translink.com.au/stop/600449/gtfs/,0,place_cassta,1
600450,600450,"Carseldine station, platform 2",, -27.347310, 153.028831,1,https://translink.com.au/stop/600450/gtfs/,0,place_cassta,2
600451,600451,"Carseldine station, platform 3",, -27.347488, 153.028885,1,https://translink.com.au/stop/600451/gtfs/,0,place_cassta,3
600452,600452,"Bald Hills station, platform 1",, -27.320861, 153.011313,1,https://translink.com.au/stop/600452/gtfs/,0,place_balsta,1
600453,600453,"Bald Hills station, platform 2",, -27.320967, 153.011155,1,https://translink.com.au/stop/600453/gtfs/,0,place_balsta,2
600454,600454,"Bald Hills station, platform 3",, -27.321120, 153.011349,1,https://translink.com.au/stop/600454/gtfs/,0,place_balsta,3
600455,600455,"Strathpine station, platform 1",, -27.311016, 152.989562,1,https://translink.com.au/stop/600455/gtfs/,0,place_strsta,1
600456,600456,"Strathpine station, platform 2",, -27.311235, 152.989628,1,https://translink.com.au/stop/600456/gtfs/,0,place_strsta,2
600457,600457,"Strathpine station, platform 3",, -27.311272, 152.989487,1,https://translink.com.au/stop/600457/gtfs/,0,place_strsta,3
600458,600458,"Bray Park station, platform 1",, -27.299803, 152.986252,1,https://translink.com.au/stop/600458/gtfs/,0,place_brasta,1
600459,600459,"Bray Park station, platform 2",, -27.299699, 152.986217,1,https://translink.com.au/stop/600459/gtfs/,0,place_brasta,2
600460,600460,"Bray Park station, platform 3",, -27.299720, 152.986076,1,https://translink.com.au/stop/600460/gtfs/,0,place_brasta,3
600461,600461,"Lawnton station, platform 1",, -27.281391, 152.980982,1,https://translink.com.au/stop/600461/gtfs/,0,place_lawsta,1
600462,600462,"Lawnton station, platform 2",, -27.281536, 152.981022,1,https://translink.com.au/stop/600462/gtfs/,0,place_lawsta,2
600463,600463,"Lawnton station, platform 3",, -27.281549, 152.980857,1,https://translink.com.au/stop/600463/gtfs/,0,place_lawsta,3
600464,600464,"Petrie station, platform 1",, -27.268172, 152.981943,1,https://translink.com.au/stop/600464/gtfs/,0,place_petsta,1
600465,600465,"Petrie station, platform 2",, -27.268240, 152.982077,1,https://translink.com.au/stop/600465/gtfs/,0,place_petsta,2
600466,600466,"Petrie station, platform 3",, -27.268368, 152.981985,1,https://translink.com.au/stop/600466/gtfs/,0,place_petsta,3
600467,600467,"Dakabin station, platform 1",, -27.230450, 152.975745,1,https://translink.com.au/stop/600467/gtfs/,0,place_daksta,1
600468,600468,"Dakabin station, platform 2",, -27.230367, 152.975718,1,https://translink.com.au/stop/600468/gtfs/,0,place_daksta,2
600469,600469,"Narangba station, platform 1",, -27.202515, 152.960471,1,https://translink.com.au/stop/600469/gtfs/,0,place_narsta,1
600471,600471,"Narangba station, platform 3",, -27.202378, 152.959924,1,https://translink.com.au/stop/600471/gtfs/,0,place_narsta,3
600472,600472,"Burpengary station, platform 1",, -27.162058, 152.957240,1,https://translink.com.au/stop/600472/gtfs/,0,place_bursta,1
600473,600473,"Burpengary station, platform 2",, -27.162009, 152.957243,1,https://translink.com.au/stop/600473/gtfs/,0,place_bursta,2
600474,600474,"Morayfield station, platform 1",, -27.110192, 152.952586,1,https://translink.com.au/stop/600474/gtfs/,0,place_myesta,1
600475,600475,"Morayfield station, platform 2",, -27.110234, 152.952600,1,https://translink.com.au/stop/600475/gtfs/,0,place_myesta,2
600476,600476,"Caboolture station, platform 1",, -27.082700, 152.953649,1,https://translink.com.au/stop/600476/gtfs/,0,place_cabstn,1
600477,600477,"Caboolture station, platform 2",, -27.082742, 152.953669,1,https://translink.com.au/stop/600477/gtfs/,0,place_cabstn,2
600478,600478,"Caboolture station, platform 3",, -27.082678, 152.953866,1,https://translink.com.au/stop/600478/gtfs/,0,place_cabstn,3
600479,600479,"Elimbah station, platform 1",, -27.011494, 152.945527,1,https://translink.com.au/stop/600479/gtfs/,0,place_elmsta,1
600480,600480,"Elimbah station, platform 2",, -27.011081, 152.945611,1,https://translink.com.au/stop/600480/gtfs/,0,place_elmsta,2
600481,600481,"Beerburrum station, platform 2",, -26.959732, 152.959040,1,https://translink.com.au/stop/600481/gtfs/,0,place_bbrsta,2
600482,600482,"Beerburrum station, platform 1",, -26.959931, 152.959007,1,https://translink.com.au/stop/600482/gtfs/,0,place_bbrsta,1
600483,600483,"Glass House Mountains station, platform 2",, -26.899292, 152.956273,1,https://translink.com.au/stop/600483/gtfs/,0,place_gmtsta,2
600484,600484,"Glass House Mountains station, platform 1",, -26.899412, 152.956345,1,https://translink.com.au/stop/600484/gtfs/,0,place_gmtsta,1
600485,600485,"Beerwah station, platform 1",, -26.857091, 152.958355,1,https://translink.com.au/stop/600485/gtfs/,0,place_bwrsta,1
600486,600486,"Beerwah station, platform 2",, -26.857053, 152.958355,1,https://translink.com.au/stop/600486/gtfs/,0,place_bwrsta,2
600487,600487,"Landsborough station, platform 1",, -26.807956, 152.966377,1,https://translink.com.au/stop/600487/gtfs/,0,place_lansta,1
600488,600488,"Landsborough station, platform 2",, -26.808124, 152.966364,1,https://translink.com.au/stop/600488/gtfs/,0,place_lansta,2
600489,600489,"Mooloolah station, platform 1",, -26.765954, 152.963262,1,https://translink.com.au/stop/600489/gtfs/,0,place_molsta,1
600490,600490,"Eudlo station, platform 1",, -26.725850, 152.956754,1,https://translink.com.au/stop/600490/gtfs/,0,place_eudsta,1
600491,600491,"Palmwoods station, platform 1",, -26.688683, 152.960756,1,https://translink.com.au/stop/600491/gtfs/,0,place_palsta,1
600492,600492,"Woombye station, platform 1",, -26.660750, 152.962797,1,https://translink.com.au/stop/600492/gtfs/,0,place_wbysta,1
600493,600493,"Nambour station, platform 1",, -26.625358, 152.958068,1,https://translink.com.au/stop/600493/gtfs/,0,place_namsta,1
600494,600494,"Yandina station, platform 1",, -26.560603, 152.958080,1,https://translink.com.au/stop/600494/gtfs/,0,place_yansta,1
600495,600495,"Eumundi station, platform 1",, -26.480985, 152.955033,1,https://translink.com.au/stop/600495/gtfs/,0,place_eumsta,1
600496,600496,"Cooroy station, platform 1",, -26.418070, 152.911151,1,https://translink.com.au/stop/600496/gtfs/,0,place_crysta,1
600497,600497,"Pomona station, platform 1",, -26.366115, 152.856666,1,https://translink.com.au/stop/600497/gtfs/,0,place_pomsta,1
600498,600498,"Cooran station, platform 1",, -26.334098, 152.822809,1,https://translink.com.au/stop/600498/gtfs/,0,place_crnsta,1
600499,600499,"Traveston station, platform 1",, -26.320895, 152.783804,1,https://translink.com.au/stop/600499/gtfs/,0,place_trvsta,1
600500,600500,"Gympie North station, platform 1",, -26.159443, 152.682805,1,https://translink.com.au/stop/600500/gtfs/,0,place_gymsta,1
600627,600627,"Petrie station, platform 4",, -27.268526, 152.982284,1,https://translink.com.au/stop/600627/gtfs/,0,place_petsta,4
600628,600628,"Wynnum Central station, platform 1",, -27.445224, 153.170214,1,https://translink.com.au/stop/600628/gtfs/,0,place_wynsta,1
600629,600629,"Wynnum Central station, platform 2",, -27.445269, 153.170132,1,https://translink.com.au/stop/600629/gtfs/,0,place_wynsta,2
600630,600630,"Manly station, platform 1",, -27.457228, 153.180422,1,https://translink.com.au/stop/600630/gtfs/,0,place_mansta,1
600631,600631,"Manly station, platform 2",, -27.457253, 153.180314,1,https://translink.com.au/stop/600631/gtfs/,0,place_mansta,2
600632,600632,"Nambour station, platform 2",, -26.625335, 152.958092,1,https://translink.com.au/stop/600632/gtfs/,0,place_namsta,2
600633,600633,"Kippa-Ring station, platform 1",, -27.225285, 153.081982,1,https://translink.com.au/stop/600633/gtfs/,0,place_kprsta,1
600634,600634,"Kippa-Ring station, platform 2",, -27.225324, 153.081809,1,https://translink.com.au/stop/600634/gtfs/,0,place_kprsta,2
600635,600635,"Rothwell station, platform 1",, -27.224071, 153.048100,1,https://translink.com.au/stop/600635/gtfs/,0,place_rotsta,1
600636,600636,"Rothwell station, platform 2",, -27.224018, 153.047899,1,https://translink.com.au/stop/600636/gtfs/,0,place_rotsta,2
600637,600637,"Mango Hill East station, platform 1",, -27.233566, 153.035794,1,https://translink.com.au/stop/600637/gtfs/,0,place_mhesta,1
600638,600638,"Mango Hill East station, platform 2",, -27.233505, 153.035671,1,https://translink.com.au/stop/600638/gtfs/,0,place_mhesta,2
600639,600639,"Mango Hill station, platform 1",, -27.246037, 153.028117,1,https://translink.com.au/stop/600639/gtfs/,0,place_mahsta,1
600640,600640,"Mango Hill station, platform 2",, -27.246050, 153.027972,1,https://translink.com.au/stop/600640/gtfs/,0,place_mahsta,2
600641,600641,"Murrumba Downs station, platform 1",, -27.252525, 153.011464,1,https://translink.com.au/stop/600641/gtfs/,0,place_mudsta,1
600642,600642,"Murrumba Downs station, platform 2",, -27.252403, 153.011379,1,https://translink.com.au/stop/600642/gtfs/,0,place_mudsta,2
600643,600643,"Kallangur station, platform 1",, -27.256734, 152.999709,1,https://translink.com.au/stop/600643/gtfs/,0,place_kalsta,1
600644,600644,"Kallangur station, platform 2",, -27.256606, 152.999645,1,https://translink.com.au/stop/600644/gtfs/,0,place_kalsta,2
600645,600645,"Petrie station, platform 5",, -27.268594, 152.982447,1,https://translink.com.au/stop/600645/gtfs/,0,place_petsta,5
600691,600691,"Pimpama station, platform 1",, -27.816210, 153.296586,1,https://translink.com.au/stop/600691/gtfs/,0,place_pimsta,1
600692,600692,"Pimpama station, platform 2",, -27.816289, 153.296503,1,https://translink.com.au/stop/600692/gtfs/,0,place_pimsta,2
600693,600693,"Hope Island station, platform 1",, -27.879711, 153.331343,1,https://translink.com.au/stop/600693/gtfs/,0,place_hopsta,1
600694,600694,"Hope Island station, platform 2",, -27.879862, 153.331378,1,https://translink.com.au/stop/600694/gtfs/,0,place_hopsta,2
600836,600836,"Helensvale station, platform 5",, -27.925545, 153.339341,1,https://translink.com.au/stop/600836/gtfs/,0,place_helsta,5
600837,600837,"Helensvale station, platform 4",, -27.925610, 153.339331,1,https://translink.com.au/stop/600837/gtfs/,0,place_helsta,4
600839,600839,"Salisbury station, platform 3",, -27.554162, 153.022506,1,https://translink.com.au/stop/600839/gtfs/,0,place_slysta,3
600840,600840,"Rocklea station, platform 3",, -27.544567, 153.014041,1,https://translink.com.au/stop/600840/gtfs/,0,place_rocsta,3
6087,006087,"Manly station, stop 85",, -27.457644, 153.180644,1,https://translink.com.au/stop/006087/gtfs/,0,place_mansta,
6193,006193,"Sibley Rd at Lindum Rail, stop 44/45",, -27.442332, 153.145011,1,https://translink.com.au/stop/006193/gtfs/,0,place_linsta,
6194,006194,"Sibley Rd at Lindum Rail, stop 45/44",, -27.442164, 153.145679,1,https://translink.com.au/stop/006194/gtfs/,0,place_linsta,
923,000923,"Milton Rd at Cribb St, stop 5",, -27.468162, 153.006367,1,https://translink.com.au/stop/000923/gtfs/,0,place_milsta,
924,000924,"Milton Rd at Milton Rail station, stop 5/6",, -27.468302, 153.006537,1,https://translink.com.au/stop/000924/gtfs/,0,place_milsta,
place_albsta,,Albion station,, -27.429711, 153.040259,,,1,,
place_aldsta,,Alderley station,, -27.423431, 153.000911,,,1,,
place_altsta,,Altandi station,, -27.582693, 153.063932,,,1,,
place_ascsta,,Ascot station,, -27.429935, 153.063500,,,1,,
place_aucsta,,Auchenflower station,, -27.475996, 152.996700,,,1,,
place_balsta,,Bald Hills station,, -27.320729, 153.011395,,,1,,
place_bansta,,Banoon station,, -27.576409, 153.046709,,,1,,
place_baysta,,Banyo station,, -27.374743, 153.077142,,,1,,
place_beesta,,Beenleigh station,, -27.717573, 153.204452,,,1,,
place_bbrsta,,Beerburrum station,, -26.959863, 152.958891,,,1,,
place_bwrsta,,Beerwah station,, -26.857088, 152.958486,,,1,,
place_betsta,,Bethania station,, -27.687931, 153.157951,,,1,,
place_binsta,,Bindha station,, -27.382873, 153.072416,,,1,,
place_birsta,,Birkdale station,, -27.493704, 153.218464,,,1,,
place_parsta,,Boggo Road station,, -27.493302, 153.030405,,,1,,
place_bdlsta,,Boondall station,, -27.346387, 153.067519,,,1,,
place_bvlsta,,Booval station,, -27.609442, 152.789870,,,1,,
place_bowsta,,Bowen Hills station,, -27.445713, 153.038071,,,1,,
place_brasta,,Bray Park station,, -27.299627, 152.985778,,,1,,
place_bunsta,,Bundamba station,, -27.607189, 152.804927,,,1,,
place_brdsta,,Buranda station,, -27.496571, 153.040586,,,1,,
place_bursta,,Burpengary station,, -27.162215, 152.957457,,,1,,
place_cabstn,,Caboolture station,, -27.082646, 152.953449,,,1,,
place_cansta,,Cannon Hill station,, -27.465353, 153.088976,,,1,,
place_cassta,,Carseldine station,, -27.347367, 153.028682,,,1,,
place_censta,,Central station,, -27.466076, 153.026320,,,1,,
place_chesta,,Chelmer station,, -27.511948, 152.972555,,,1,,
place_clasta,,Clayfield station,, -27.418057, 153.057470,,,1,,
place_clesta,,Cleveland station,, -27.524498, 153.265865,,,1,,
place_cmrstn,,Coomera station,, -27.852922, 153.317471,,,1,,
place_cppsta,,Coopers Plains station,, -27.567080, 153.035928,,,1,,
place_crnsta,,Cooran station,, -26.334942, 152.822922,,,1,,
place_crysta,,Cooroy station,, -26.417914, 152.911477,,,1,,
place_coosta,,Coorparoo station,, -27.489086, 153.055595,,,1,,
place_corsta,,Corinda station,, -27.538950, 152.980487,,,1,,
place_daksta,,Dakabin station,, -27.230347, 152.975517,,,1,,
place_darsta,,Darra station,, -27.566121, 152.952481,,,1,,
place_deasta,,Deagon station,, -27.327508, 153.063482,,,1,,
place_dinsta,,Dinmore station,, -27.596208, 152.833321,,,1,,
place_domsta,,Domestic Airport station,, -27.384928, 153.119077,,,1,,
place_dbnsta,,Doomben station,, -27.431294, 153.074765,,,1,,
place_dupsta,,Dutton Park station,, -27.500603, 153.028697,,,1,,
place_egjsta,,Eagle Junction station,, -27.414958, 153.050255,,,1,,
place_eassta,,East Ipswich station,, -27.609875, 152.774919,,,1,,
place_ebbsta,,Ebbw Vale station,, -27.603538, 152.822127,,,1,,
place_edesta,,Edens Landing station,, -27.698286, 153.170107,,,1,,
place_elmsta,,Elimbah station,, -27.011262, 152.945471,,,1,,
place_enosta,,Enoggera station,, -27.420349, 152.992402,,,1,,
place_eudsta,,Eudlo station,, -26.725285, 152.956990,,,1,,
place_eumsta,,Eumundi station,, -26.480470, 152.955037,,,1,,
place_exhsta,,Exhibition station,, -27.450292, 153.030161,,,1,,
place_faista,,Fairfield station,, -27.509731, 153.028054,,,1,,
place_fersta,,Ferny Grove station,, -27.401865, 152.935651,,,1,,
place_forsta,,Fortitude Valley station,, -27.456779, 153.033243,,,1,,
place_frusta,,Fruitgrove station,, -27.598461, 153.079996,,,1,,
place_gaista,,Gailes station,, -27.602167, 152.918895,,,1,,
place_gaysta,,Gaythorne station,, -27.419070, 152.984639,,,1,,
place_geesta,,Geebung station,, -27.368811, 153.047070,,,1,,
place_gmtsta,,Glass House Mountains station,, -26.899110, 152.956837,,,1,,
place_goosta,,Goodna station,, -27.608543, 152.901126,,,1,,
place_grasta,,Graceville station,, -27.520749, 152.975727,,,1,,
place_grosta,,Grovely station,, -27.404511, 152.962508,,,1,,
place_gymsta,,Gympie North station,, -26.159390, 152.682995,,,1,,
place_helsta,,Helensvale station,, -27.925333, 153.338816,,,1,,
place_hemsta,,Hemmant station,, -27.447541, 153.126663,,,1,,
place_hensta,,Hendra station,, -27.422240, 153.062624,,,1,,
place_holsta,,Holmview station,, -27.710075, 153.188309,,,1,,
place_hopsta,,Hope Island station,, -27.880118, 153.331141,,,1,,
place_indsta,,Indooroopilly station,, -27.503013, 152.976083,,,1,,
place_intsta,,International Airport station,, -27.402924, 153.108816,,,1,,
place_ipssta,,Ipswich station,, -27.613091, 152.760317,,,1,,
place_kalsta,,Kallangur station,, -27.256716, 153.000459,,,1,,
place_karsta,,Karrabin station,, -27.604326, 152.709258,,,1,,
place_kepsta,,Keperra station,, -27.409672, 152.956939,,,1,,
place_kgtsta,,Kingston station,, -27.656653, 153.118444,,,1,,
place_kprsta,,Kippa-Ring station,, -27.225228, 153.081902,,,1,,
place_kursta,,Kuraby station,, -27.605115, 153.091430,,,1,,
place_lansta,,Landsborough station,, -26.808077, 152.966173,,,1,,
place_lawsta,,Lawnton station,, -27.281635, 152.980779,,,1,,
place_linsta,,Lindum station,, -27.442275, 153.145112,,,1,,
place_logsta,,Loganlea station,, -27.671085, 153.138078,,,1,,
place_lotsta,,Lota station,, -27.469709, 153.188143,,,1,,
place_mhesta,,Mango Hill East station,, -27.232661, 153.036020,,,1,,
place_mahsta,,Mango Hill station,, -27.245928, 153.027436,,,1,,
place_mansta,,Manly station,, -27.456995, 153.180762,,,1,,
place_milsta,,Milton station,, -27.468684, 153.005173,,,1,,
place_mitsta,,Mitchelton station,, -27.411626, 152.976087,,,1,,
place_molsta,,Mooloolah station,, -26.765454, 152.962979,,,1,,
place_myesta,,Morayfield station,, -27.110209, 152.952745,,,1,,
place_mgssta,,Morningside station,, -27.470891, 153.069694,,,1,,
place_mursta,,Murarrie station,, -27.464875, 153.104883,,,1,,
place_mudsta,,Murrumba Downs station,, -27.252047, 153.011413,,,1,,
place_namsta,,Nambour station,, -26.625521, 152.958235,,,1,,
place_narsta,,Narangba station,, -27.202431, 152.959821,,,1,,
place_nrgsta,,Nerang station,, -27.994492, 153.350222,,,1,,
place_newsta,,Newmarket station,, -27.433020, 153.010165,,,1,,
place_npksta,,Norman Park station,, -27.481707, 153.061639,,,1,,
place_nobsta,,North Boondall station,, -27.338680, 153.060357,,,1,,
place_norsta,,Northgate station,, -27.393276, 153.068837,,,1,,
place_nudsta,,Nudgee station,, -27.366275, 153.083684,,,1,,
place_nunsta,,Nundah station,, -27.401045, 153.061677,,,1,,
place_omesta,,Ormeau station,, -27.799240, 153.282383,,,1,,
place_ormsta,,Ormiston station,, -27.514533, 153.256360,,,1,,
place_oxfsta,,Oxford Park station,, -27.404415, 152.968950,,,1,,
place_oxlsta,,Oxley station,, -27.552624, 152.973698,,,1,,
place_palsta,,Palmwoods station,, -26.688513, 152.961031,,,1,,
place_petsta,,Petrie station,, -27.268242, 152.981623,,,1,,
place_pimsta,,Pimpama station,, -27.816032, 153.296222,,,1,,
place_pomsta,,Pomona station,, -26.365875, 152.856807,,,1,,
place_redsta,,Redbank station,, -27.599707, 152.872361,,,1,,
place_ricsta,,Richlands station,, -27.595894, 152.947269,,,1,,
place_rivsta,,Riverview station,, -27.595247, 152.850344,,,1,,
place_rbnsta,,Robina station,, -28.070986, 153.377926,,,1,,
place_rocsta,,Rocklea station,, -27.544914, 153.013636,,,1,,
place_romsta,,Roma Street station,, -27.465617, 153.019385,,,1,,
place_rossta,,Rosewood station,, -27.643077, 152.592226,,,1,,
place_rotsta,,Rothwell station,, -27.223473, 153.048460,,,1,,
place_runsta,,Runcorn station,, -27.592573, 153.068547,,,1,,
place_slysta,,Salisbury station,, -27.553262, 153.022904,,,1,,
place_sgtsta,,Sandgate station,, -27.322125, 153.069025,,,1,,
place_shesta,,Sherwood station,, -27.531137, 152.979767,,,1,,
place_shnsta,,Shorncliffe station,, -27.327087, 153.080993,,,1,,
place_sbasta,,South Bank station,, -27.481157, 153.022756,,,1,,
place_sousta,,South Brisbane station,, -27.474952, 153.018539,,,1,,
place_spcsta,,Springfield Central station,, -27.674125, 152.902793,,,1,,
place_sprsta,,Springfield station,, -27.660030, 152.921309,,,1,,
place_strsta,,Strathpine station,, -27.311118, 152.989659,,,1,,
place_sunsta,,Sunnybank station,, -27.580620, 153.053996,,,1,,
place_snssta,,Sunshine station,, -27.375434, 153.055655,,,1,,
place_tarsta,,Taringa station,, -27.493308, 152.981860,,,1,,
place_thasta,,Thagoona station,, -27.626391, 152.630755,,,1,,
place_thmsta,,Thomas Street station,, -27.614583, 152.745513,,,1,,
place_thosta,,Thorneside station,, -27.486298, 153.193068,,,1,,
place_tomsta,,Toombul station,, -27.407447, 153.058860,,,1,,
place_twgsta,,Toowong station,, -27.485471, 152.993267,,,1,,
place_trvsta,,Traveston station,, -26.321113, 152.784072,,,1,,
place_trista,,Trinder Park station,, -27.631828, 153.097666,,,1,,
place_varsta,,Varsity Lakes station,, -28.096782, 153.399621,,,1,,
place_virsta,,Virginia station,, -27.382637, 153.063110,,,1,,
place_wacsta,,Wacol station,, -27.589336, 152.924464,,,1,,
place_walsta,,Walloon station,, -27.607215, 152.667634,,,1,,
place_welsta,,Wellington Point station,, -27.494266, 153.242372,,,1,,
place_wilsta,,Wilston station,, -27.436211, 153.019034,,,1,,
place_winsta,,Windsor station,, -27.434934, 153.029041,,,1,,
place_wdrsta,,Woodridge station,, -27.638290, 153.103625,,,1,,
place_wolsta,,Wooloowin station,, -27.420028, 153.043557,,,1,,
place_wbysta,,Woombye station,, -26.660658, 152.962924,,,1,,
place_wulsta,,Wulkuraka station,, -27.613838, 152.732787,,,1,,
place_wynsta,,Wynnum Central station,, -27.445791, 153.170730,,,1,,
place_wyhsta,,Wynnum North station,, -27.437388, 153.158586,,,1,,
place_wnmsta,,Wynnum station,, -27.439830, 153.165625,,,1,,
place_yansta,,Yandina station,, -26.560648, 152.957699,,,1,,
place_yeesta,,Yeerongpilly station,, -27.525324, 153.014186,,,1,,
place_yersta,,Yeronga station,, -27.517815, 153.017035,,,1,,
place_zllsta,,Zillmere station,, -27.359268, 153.037514,,,1,,
