trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type
15265824,08:20:00,08:20:00,12235,15,
15265824,08:22:00,08:22:00,12237,16,
15265824,08:23:00,08:23:00,12239,17,1
15265823,07:39:00,07:39:00,10374,1,
15265823,07:41:00,07:41:00,8763,2,
15265823,07:43:00,07:43:00,8762,3,
15265823,07:45:00,07:45:00,8761,4,
15265823,07:47:00,07:47:00,8760,5,
15265823,07:49:00,07:49:00,8759,6,
15265823,07:51:00,07:51:00,8758,7,
15265823,07:53:00,07:53:00,8757,8,
15265823,07:55:00,07:55:00,9511,9,
15265823,07:58:00,07:58:00,8756,10,
15265823,08:00:00,08:00:00,8755,11,
15265823,08:03:00,08:03:00,12229,12,
15265823,08:08:00,08:08:00,12231,13,
15265823,08:10:00,08:10:00,12233,14,
15265823,08:13:00,08:13:00,12235,15,
15265823,08:14:00,08:14:00,12237,16,
15265823,08:15:00,08:15:00,12239,17,1
15265822,07:31:00,07:31:00,10374,1,
15265822,07:33:00,07:33:00,8763,2,
15265822,07:35:00,07:35:00,8762,3,
15265822,07:36:00,07:36:00,8761,4,
15265822,07:39:00,07:39:00,8760,5,
15265822,07:40:00,07:40:00,8759,6,
15265822,07:42:00,07:42:00,8758,7,
15265822,07:45:00,07:45:00,8757,8,
15265822,07:47:00,07:47:00,9511,9,
15265822,07:49:00,07:49:00,8756,10,
15265822,07:52:00,07:52:00,8755,11,
15265822,07:55:00,07:55:00,12229,12,
15265822,07:59:00,07:59:00,12231,13,
15265822,08:01:00,08:01:00,12233,14,
15265822,08:04:00,08:04:00,12235,15,
15265822,08:06:00,08:06:00,12237,16,
15265822,08:07:00,08:07:00,12239,17,1
15502104,12:43:00,12:43:00,11302,1,
15502104,12:45:00,12:45:00,11272,2,
15502104,12:47:00,12:47:00,11274,3,
15502104,12:49:00,12:49:00,11276,4,
15502104,12:50:00,12:50:00,11278,5,
15502104,12:52:00,12:52:00,11280,6,
15502104,12:55:00,12:55:00,11282,7,
15502104,12:57:00,12:57:00,11284,8,
15502104,12:59:00,12:59:00,11286,9,
15502104,13:02:00,13:02:00,11288,10,
15502104,13:05:00,13:05:00,11296,11,
15502104,13:07:00,13:07:00,11298,12,
15502104,13:10:00,13:10:00,11300,13,1
15502105,12:47:00,12:47:00,11302,1,
15502105,12:49:00,12:49:00,11272,2,
15502105,12:51:00,12:51:00,11274,3,
15502105,12:53:00,12:53:00,11276,4,
15502105,12:54:00,12:54:00,11278,5,
15502105,12:56:00,12:56:00,11280,6,
15502105,12:59:00,12:59:00,11282,7,
15502105,13:01:00,13:01:00,11284,8,
15502105,13:03:00,13:03:00,11286,9,
15502105,13:06:00,13:06:00,11288,10,
15502105,13:08:00,13:08:00,12947,11,
15502105,13:10:00,13:10:00,11290,12,
15502105,13:12:00,13:12:00,11292,13,
15502105,13:13:00,13:13:00,11294,14,1
15502102,12:35:00,12:35:00,11302,1,
15502102,12:37:00,12:37:00,11272,2,
15502102,12:39:00,12:39:00,11274,3,
15502102,12:41:00,12:41:00,11276,4,
15502102,12:42:00,12:42:00,11278,5,
15502102,12:44:00,12:44:00,11280,6,
15502102,12:47:00,12:47:00,11282,7,
15502102,12:49:00,12:49:00,11284,8,
15502102,12:51:00,12:51:00,11286,9,
15502102,12:54:00,12:54:00,11288,10,
15502102,12:57:00,12:57:00,11296,11,
15502102,12:59:00,12:59:00,11298,12,
15502102,13:02:00,13:02:00,11300,13,1
15502103,12:39:00,12:39:00,11302,1,
15502103,12:41:00,12:41:00,11272,2,
15502103,12:43:00,12:43:00,11274,3,
15502103,12:45:00,12:45:00,11276,4,
15502103,12:46:00,12:46:00,11278,5,
15502103,12:48:00,12:48:00,11280,6,
15502103,12:51:00,12:51:00,11282,7,
15502103,12:53:00,12:53:00,11284,8,
15502103,12:55:00,12:55:00,11286,9,
15502103,12:58:00,12:58:00,11288,10,
15502103,13:00:00,13:00:00,12947,11,
15502103,13:02:00,13:02:00,11290,12,
15502103,13:04:00,13:04:00,11292,13,
15502103,13:05:00,13:05:00,11294,14,1
15268488,19:20:00,19:20:00,8039,1,
15268488,19:21:00,19:21:00,8040,2,
15268488,19:23:00,19:23:00,8041,3,
15268488,19:24:00,19:24:00,8042,4,
15268488,19:26:00,19:26:00,8043,5,
15268488,19:29:00,19:29:00,8044,6,
15268488,19:32:00,19:32:00,8045,7,
15268488,19:33:00,19:33:00,8046,8,
15268488,19:35:00,19:35:00,8047,9,
15268488,19:37:00,19:37:00,8048,10,
15268488,19:39:00,19:39:00,8049,11,
15268488,19:41:00,19:41:00,8050,12,
15268488,19:43:00,19:43:00,8051,13,
15268488,19:46:00,19:46:00,8052,14,
15268488,19:49:00,19:49:00,8053,15,
15268488,19:50:00,19:50:00,8054,16,
15268488,19:54:00,19:54:00,8580,17,
15268488,19:55:00,19:55:00,8578,18,
15268488,20:02:00,20:02:00,8746,19,
15268488,20:05:00,20:05:00,8747,20,1
15524028,12:10:00,12:10:00,10374,1,
15524028,12:12:00,12:12:00,8763,2,
15524028,12:14:00,12:14:00,8762,3,
15524028,12:15:00,12:15:00,8761,4,
15524028,12:18:00,12:18:00,8760,5,
15524028,12:19:00,12:19:00,8759,6,
15524028,12:21:00,12:21:00,8758,7,
15524028,12:24:00,12:24:00,8757,8,
15524028,12:26:00,12:26:00,9511,9,
15524028,12:28:00,12:28:00,8756,10,
15524028,12:31:00,12:31:00,8755,11,
15524028,12:34:00,12:34:00,12229,12,
15524028,12:38:00,12:38:00,12231,13,
15524028,12:40:00,12:40:00,12233,14,
15524028,12:43:00,12:43:00,12235,15,
15524028,12:45:00,12:45:00,12237,16,
15524028,12:46:00,12:46:00,12239,17,1
15524024,11:46:00,11:46:00,10374,1,
15524024,11:48:00,11:48:00,8763,2,
15524024,11:50:00,11:50:00,8762,3,
15524024,11:51:00,11:51:00,8761,4,
15524024,11:54:00,11:54:00,8760,5,
15524024,11:55:00,11:55:00,8759,6,
15524024,11:57:00,11:57:00,8758,7,
15524024,12:00:00,12:00:00,8757,8,
15524024,12:02:00,12:02:00,9511,9,
15524024,12:04:00,12:04:00,8756,10,
15524024,12:07:00,12:07:00,8755,11,
15524024,12:10:00,12:10:00,12229,12,
15524024,12:14:00,12:14:00,12231,13,
15524024,12:16:00,12:16:00,12233,14,
15524024,12:19:00,12:19:00,12235,15,
15524024,12:21:00,12:21:00,12237,16,
15524024,12:22:00,12:22:00,12239,17,1
15524539,19:23:00,19:23:00,8039,1,
15524539,19:24:00,19:24:00,8040,2,
15524539,19:26:00,19:26:00,8041,3,
15524539,19:27:00,19:27:00,8042,4,
15524539,19:29:00,19:29:00,8043,5,
15524539,19:32:00,19:32:00,8044,6,
15524539,19:35:00,19:35:00,8045,7,
15524539,19:36:00,19:36:00,8046,8,
15524539,19:38:00,19:38:00,8047,9,
15524539,19:40:00,19:40:00,8048,10,
15524539,19:42:00,19:42:00,8049,11,
15524539,19:44:00,19:44:00,8050,12,
15524539,19:46:00,19:46:00,8051,13,
15524539,19:49:00,19:49:00,8052,14,
15524539,19:52:00,19:52:00,8053,15,
15524539,19:53:00,19:53:00,8054,16,
15524539,19:57:00,19:57:00,8055,17,
15524539,19:59:00,19:59:00,8056,18,
15524539,20:01:00,20:01:00,8057,19,
15524539,20:02:00,20:02:00,8058,20,1
15524538,19:20:00,19:20:00,8039,1,
15524538,19:21:00,19:21:00,8040,2,
15524538,19:23:00,19:23:00,8041,3,
15524538,19:24:00,19:24:00,8042,4,
15524538,19:26:00,19:26:00,8043,5,
15524538,19:29:00,19:29:00,8044,6,
15524538,19:32:00,19:32:00,8045,7,
15524538,19:33:00,19:33:00,8046,8,
15524538,19:35:00,19:35:00,8047,9,
15524538,19:37:00,19:37:00,8048,10,
15524538,19:39:00,19:39:00,8049,11,
15524538,19:41:00,19:41:00,8050,12,
15524538,19:43:00,19:43:00,8051,13,
15524538,19:46:00,19:46:00,8052,14,
15524538,19:49:00,19:49:00,8053,15,
15524538,19:50:00,19:50:00,8054,16,
15524538,19:54:00,19:54:00,8580,17,
15524538,19:55:00,19:55:00,8578,18,
15524538,20:02:00,20:02:00,8746,19,
15524538,20:05:00,20:05:00,8747,20,1
15524533,19:05:00,19:05:00,8039,1,
15524533,19:06:00,19:06:00,8040,2,
15524533,19:08:00,19:08:00,8041,3,
15524533,19:09:00,19:09:00,8042,4,
15524533,19:11:00,19:11:00,8043,5,
15524533,19:14:00,19:14:00,8044,6,
15524533,19:17:00,19:17:00,8045,7,
15524533,19:18:00,19:18:00,8046,8,
15524533,19:20:00,19:20:00,8047,9,
15524533,19:22:00,19:22:00,8048,10,
15524533,19:24:00,19:24:00,8049,11,
15524533,19:26:00,19:26:00,8050,12,
15524533,19:28:00,19:28:00,8051,13,
15524533,19:31:00,19:31:00,8052,14,
15524533,19:34:00,19:34:00,8053,15,
15524533,19:35:00,19:35:00,8054,16,
15524533,19:39:00,19:39:00,8055,17,
15524533,19:41:00,19:41:00,8056,18,
15524533,19:43:00,19:43:00,8057,19,
15524533,19:44:00,19:44:00,8058,20,1
15524532,19:02:00,19:02:00,8039,1,
15524532,19:03:00,19:03:00,8040,2,
15524532,19:05:00,19:05:00,8041,3,
15524532,19:06:00,19:06:00,8042,4,
15524532,19:08:00,19:08:00,8043,5,
15524532,19:11:00,19:11:00,8044,6,
15524532,19:14:00,19:14:00,8045,7,
15524532,19:15:00,19:15:00,8046,8,
15524532,19:17:00,19:17:00,8047,9,
15524532,19:19:00,19:19:00,8048,10,
15524532,19:21:00,19:21:00,8049,11,
15524532,19:23:00,19:23:00,8050,12,
15524532,19:25:00,19:25:00,8051,13,
15524532,19:28:00,19:28:00,8052,14,
15524532,19:31:00,19:31:00,8053,15,
15524532,19:32:00,19:32:00,8054,16,
15524532,19:36:00,19:36:00,8580,17,
15524532,19:37:00,19:37:00,8578,18,1
15524531,18:59:00,18:59:00,8039,1,
15524531,19:00:00,19:00:00,8040,2,
15524531,19:02:00,19:02:00,8041,3,
15524531,19:03:00,19:03:00,8042,4,
15524531,19:05:00,19:05:00,8043,5,
15524531,19:08:00,19:08:00,8044,6,
15524531,19:11:00,19:11:00,8045,7,
15524531,19:12:00,19:12:00,8046,8,
15524531,19:14:00,19:14:00,8047,9,
15524531,19:16:00,19:16:00,8048,10,
15524531,19:18:00,19:18:00,8049,11,
15524531,19:20:00,19:20:00,8050,12,
15524531,19:22:00,19:22:00,8051,13,
15524531,19:25:00,19:25:00,8052,14,
15524531,19:28:00,19:28:00,8053,15,
15524531,19:29:00,19:29:00,8054,16,
15524531,19:33:00,19:33:00,8055,17,
15524531,19:35:00,19:35:00,8056,18,
15524531,19:37:00,19:37:00,8057,19,
15524531,19:38:00,19:38:00,8058,20,1
15524530,18:56:00,18:56:00,8039,1,
15524530,18:57:00,18:57:00,8040,2,
15524530,18:59:00,18:59:00,8041,3,
15524530,19:00:00,19:00:00,8042,4,
15524530,19:02:00,19:02:00,8043,5,
15524530,19:05:00,19:05:00,8044,6,
15524530,19:08:00,19:08:00,8045,7,
15524530,19:09:00,19:09:00,8046,8,
15524530,19:11:00,19:11:00,8047,9,
15524530,19:13:00,19:13:00,8048,10,
15524530,19:15:00,19:15:00,8049,11,
15524530,19:17:00,19:17:00,8050,12,
15524530,19:19:00,19:19:00,8051,13,
15524530,19:22:00,19:22:00,8052,14,
15524530,19:25:00,19:25:00,8053,15,
15524530,19:26:00,19:26:00,8054,16,
15524530,19:30:00,19:30:00,8580,17,
15524530,19:31:00,19:31:00,8578,18,
15524530,19:38:00,19:38:00,8746,19,
15524530,19:41:00,19:41:00,8747,20,1
15524537,19:17:00,19:17:00,8039,1,
15524537,19:18:00,19:18:00,8040,2,
15524537,19:20:00,19:20:00,8041,3,
15524537,19:21:00,19:21:00,8042,4,
15524537,19:23:00,19:23:00,8043,5,
15524537,19:26:00,19:26:00,8044,6,
15524537,19:29:00,19:29:00,8045,7,
15524537,19:30:00,19:30:00,8046,8,
15524537,19:32:00,19:32:00,8047,9,
15524537,19:34:00,19:34:00,8048,10,
15524537,19:36:00,19:36:00,8049,11,
15524537,19:38:00,19:38:00,8050,12,
15524537,19:40:00,19:40:00,8051,13,
15524537,19:43:00,19:43:00,8052,14,
15524537,19:46:00,19:46:00,8053,15,
15524537,19:47:00,19:47:00,8054,16,
15524537,19:51:00,19:51:00,8055,17,
15524537,19:53:00,19:53:00,8056,18,
15524537,19:55:00,19:55:00,8057,19,
15524537,19:56:00,19:56:00,8058,20,1
15524536,19:14:00,19:14:00,8039,1,
15524536,19:15:00,19:15:00,8040,2,
15524536,19:17:00,19:17:00,8041,3,
15524536,19:18:00,19:18:00,8042,4,
15524536,19:20:00,19:20:00,8043,5,
15524536,19:23:00,19:23:00,8044,6,
15524536,19:26:00,19:26:00,8045,7,
15524536,19:27:00,19:27:00,8046,8,
15524536,19:29:00,19:29:00,8047,9,
15524536,19:31:00,19:31:00,8048,10,
15524536,19:33:00,19:33:00,8049,11,
15524536,19:35:00,19:35:00,8050,12,
15524536,19:37:00,19:37:00,8051,13,
15524536,19:40:00,19:40:00,8052,14,
15524536,19:43:00,19:43:00,8053,15,
15524536,19:44:00,19:44:00,8054,16,
15524536,19:48:00,19:48:00,8580,17,
15524536,19:49:00,19:49:00,8578,18,1
15524535,19:11:00,19:11:00,8039,1,
15524535,19:12:00,19:12:00,8040,2,
15524535,19:14:00,19:14:00,8041,3,
15524535,19:15:00,19:15:00,8042,4,
15524535,19:17:00,19:17:00,8043,5,
15524535,19:20:00,19:20:00,8044,6,
15524535,19:23:00,19:23:00,8045,7,
15524535,19:24:00,19:24:00,8046,8,
15524535,19:26:00,19:26:00,8047,9,
15524535,19:28:00,19:28:00,8048,10,
15524535,19:30:00,19:30:00,8049,11,
15524535,19:32:00,19:32:00,8050,12,
15524535,19:34:00,19:34:00,8051,13,
15524535,19:37:00,19:37:00,8052,14,
15524535,19:40:00,19:40:00,8053,15,
15524535,19:41:00,19:41:00,8054,16,
15524535,19:45:00,19:45:00,8055,17,
15524535,19:47:00,19:47:00,8056,18,
15524535,19:49:00,19:49:00,8057,19,
15524535,19:50:00,19:50:00,8058,20,1
15524534,19:08:00,19:08:00,8039,1,
15524534,19:09:00,19:09:00,8040,2,
15524534,19:11:00,19:11:00,8041,3,
15524534,19:12:00,19:12:00,8042,4,
15524534,19:14:00,19:14:00,8043,5,
15524534,19:17:00,19:17:00,8044,6,
15524534,19:20:00,19:20:00,8045,7,
15524534,19:21:00,19:21:00,8046,8,
15524534,19:23:00,19:23:00,8047,9,
15524534,19:25:00,19:25:00,8048,10,
15524534,19:27:00,19:27:00,8049,11,
15524534,19:29:00,19:29:00,8050,12,
15524534,19:31:00,19:31:00,8051,13,
15524534,19:34:00,19:34:00,8052,14,
15524534,19:37:00,19:37:00,8053,15,
15524534,19:38:00,19:38:00,8054,16,
15524534,19:42:00,19:42:00,8580,17,
15524534,19:43:00,19:43:00,8578,18,
15524534,19:50:00,19:50:00,8746,19,
15524534,19:53:00,19:53:00,8747,20,1
15524722,13:08:00,13:08:00,8577,1,
15524722,13:10:00,13:10:00,8579,2,
15524722,13:14:00,13:14:00,8063,3,
15524722,13:15:00,13:15:00,8064,4,
15524722,13:18:00,13:18:00,8065,5,
15524722,13:21:00,13:21:00,8066,6,
15524722,13:23:00,13:23:00,8067,7,
15524722,13:26:00,13:26:00,8068,8,
15524722,13:27:00,13:27:00,8069,9,
15524722,13:29:00,13:29:00,8070,10,
15524722,13:31:00,13:31:00,8071,11,
15524722,13:33:00,13:33:00,8072,12,
15524722,13:35:00,13:35:00,8073,13,
15524722,13:38:00,13:38:00,8074,14,
15524722,13:40:00,13:40:00,8075,15,
15524722,13:42:00,13:42:00,8076,16,
15524722,13:43:00,13:43:00,8077,17,
15524722,13:44:00,13:44:00,8078,18,1
15268486,19:14:00,19:14:00,8039,1,
15268486,19:15:00,19:15:00,8040,2,
15268486,19:17:00,19:17:00,8041,3,
15268486,19:18:00,19:18:00,8042,4,
15268486,19:20:00,19:20:00,8043,5,
15268486,19:23:00,19:23:00,8044,6,
15268486,19:26:00,19:26:00,8045,7,
15268486,19:27:00,19:27:00,8046,8,
15268486,19:29:00,19:29:00,8047,9,
15268486,19:31:00,19:31:00,8048,10,
15268486,19:33:00,19:33:00,8049,11,
15268486,19:35:00,19:35:00,8050,12,
15268486,19:37:00,19:37:00,8051,13,
15268486,19:40:00,19:40:00,8052,14,
15268486,19:43:00,19:43:00,8053,15,
15268486,19:44:00,19:44:00,8054,16,
15268486,19:48:00,19:48:00,8580,17,
15268486,19:49:00,19:49:00,8578,18,1
15523697,10:43:00,10:43:00,8059,1,
15523697,10:44:00,10:44:00,8060,2,
15523697,10:46:00,10:46:00,8061,3,
15523697,10:49:00,10:49:00,8062,4,
15523697,10:52:00,10:52:00,8063,5,
15523697,10:54:00,10:54:00,8064,6,
15523697,10:57:00,10:57:00,8065,7,
15523697,10:59:00,10:59:00,8066,8,
15523697,11:02:00,11:02:00,8067,9,
15523697,11:04:00,11:04:00,8068,10,
15523697,11:05:00,11:05:00,8069,11,
15523697,11:08:00,11:08:00,8070,12,
15523697,11:09:00,11:09:00,8071,13,
15523697,11:11:00,11:11:00,8072,14,
15523697,11:14:00,11:14:00,8073,15,
15523697,11:17:00,11:17:00,8074,16,
15523697,11:19:00,11:19:00,8075,17,
15523697,11:20:00,11:20:00,8076,18,
15523697,11:21:00,11:21:00,8077,19,
15523697,11:23:00,11:23:00,8078,20,1
15501565,13:37:00,13:37:00,11302,1,
15501565,13:39:00,13:39:00,11272,2,
15501565,13:41:00,13:41:00,11274,3,
15501565,13:43:00,13:43:00,11276,4,
15501565,13:44:00,13:44:00,11278,5,
15501565,13:46:00,13:46:00,11280,6,
15501565,13:49:00,13:49:00,11282,7,
15501565,13:56:00,13:56:00,11284,8,
15501565,13:58:00,13:58:00,11286,9,
15501565,14:01:00,14:01:00,11288,10,
15501565,14:04:00,14:04:00,11296,11,
15501565,14:06:00,14:06:00,11298,12,
15501565,14:08:00,14:08:00,11300,13,1
15501566,13:58:00,13:58:00,11288,1,
15501566,14:00:00,14:00:00,12947,2,
15501566,14:01:00,14:01:00,11290,3,
15501566,14:03:00,14:03:00,11292,4,
15501566,14:05:00,14:05:00,11294,5,1
15266859,19:09:00,19:09:00,8039,1,
15266859,19:11:00,19:11:00,8040,2,
15266859,19:13:00,19:13:00,8041,3,
15266859,19:14:00,19:14:00,8042,4,
15266859,19:16:00,19:16:00,8043,5,
15266859,19:19:00,19:19:00,8044,6,
15266859,19:22:00,19:22:00,8045,7,
15266859,19:23:00,19:23:00,8046,8,
15266859,19:25:00,19:25:00,8047,9,
15266859,19:27:00,19:27:00,8048,10,
15266859,19:29:00,19:29:00,8049,11,
15266859,19:31:00,19:31:00,8050,12,
15266859,19:33:00,19:33:00,8051,13,
15266859,19:36:00,19:36:00,8052,14,
15266859,19:39:00,19:39:00,8053,15,
15266859,19:40:00,19:40:00,8054,16,
15266859,19:44:00,19:44:00,8580,17,
15266859,19:46:00,19:46:00,8578,18,1
15266858,19:08:00,19:08:00,8039,1,
15266858,19:09:00,19:09:00,8040,2,
15266858,19:11:00,19:11:00,8041,3,
15266858,19:12:00,19:12:00,8042,4,
15266858,19:14:00,19:14:00,8043,5,
15266858,19:18:00,19:18:00,8044,6,
15266858,19:20:00,19:20:00,8045,7,
15266858,19:21:00,19:21:00,8046,8,
15266858,19:23:00,19:23:00,8047,9,
15266858,19:25:00,19:25:00,8048,10,
15266858,19:27:00,19:27:00,8049,11,
15266858,19:29:00,19:29:00,8050,12,
15266858,19:31:00,19:31:00,8051,13,
15266858,19:34:00,19:34:00,8052,14,
15266858,19:37:00,19:37:00,8053,15,
15266858,19:38:00,19:38:00,8054,16,
15266858,19:41:00,19:41:00,8055,17,
15266858,19:44:00,19:44:00,8056,18,
15266858,19:46:00,19:46:00,8057,19,
15266858,19:47:00,19:47:00,8058,20,1
15263988,13:05:00,13:05:00,11302,1,
15263988,13:07:00,13:07:00,11272,2,
15263988,13:09:00,13:09:00,11274,3,
15263988,13:11:00,13:11:00,11276,4,
15263988,13:12:00,13:12:00,11278,5,
15263988,13:14:00,13:14:00,11280,6,
15263988,13:17:00,13:17:00,11282,7,
15263988,13:19:00,13:19:00,11284,8,
15263988,13:22:00,13:22:00,11286,9,
15263988,13:25:00,13:25:00,11288,10,
15263988,13:27:00,13:27:00,11296,11,
15263988,13:29:00,13:29:00,11298,12,
15263988,13:32:00,13:32:00,11300,13,1
15263982,12:41:00,12:41:00,11302,1,
15263982,12:43:00,12:43:00,11272,2,
15263982,12:45:00,12:45:00,11274,3,
15263982,12:47:00,12:47:00,11276,4,
15263982,12:48:00,12:48:00,11278,5,
15263982,12:50:00,12:50:00,11280,6,
15263982,12:53:00,12:53:00,11282,7,
15263982,12:55:00,12:55:00,11284,8,
15263982,12:58:00,12:58:00,11286,9,
15263982,13:01:00,13:01:00,11288,10,
15263982,13:03:00,13:03:00,11296,11,
15263982,13:05:00,13:05:00,11298,12,
15263982,13:08:00,13:08:00,11300,13,1
15263983,12:45:00,12:45:00,11302,1,
15263983,12:47:00,12:47:00,11272,2,
15263983,12:49:00,12:49:00,11274,3,
15263983,12:51:00,12:51:00,11276,4,
15263983,12:52:00,12:52:00,11278,5,
15263983,12:54:00,12:54:00,11280,6,
15263983,12:57:00,12:57:00,11282,7,
15263983,12:59:00,12:59:00,11284,8,
15263983,13:02:00,13:02:00,11286,9,
15263983,13:05:00,13:05:00,11288,10,
15263983,13:06:00,13:06:00,12947,11,
15263983,13:08:00,13:08:00,11290,12,
15263983,13:10:00,13:10:00,11292,13,
15263983,13:11:00,13:11:00,11294,14,1
15263980,12:33:00,12:33:00,11302,1,
15263980,12:35:00,12:35:00,11272,2,
15263980,12:37:00,12:37:00,11274,3,
15263980,12:39:00,12:39:00,11276,4,
15263980,12:40:00,12:40:00,11278,5,
15263980,12:42:00,12:42:00,11280,6,
15263980,12:45:00,12:45:00,11282,7,
15263980,12:47:00,12:47:00,11284,8,
15263980,12:50:00,12:50:00,11286,9,
15263980,12:53:00,12:53:00,11288,10,
15263980,12:55:00,12:55:00,11296,11,
15263980,12:57:00,12:57:00,11298,12,
15263980,13:00:00,13:00:00,11300,13,1
15263981,12:37:00,12:37:00,11302,1,
15263981,12:39:00,12:39:00,11272,2,
15263981,12:41:00,12:41:00,11274,3,
15263981,12:43:00,12:43:00,11276,4,
15263981,12:44:00,12:44:00,11278,5,
15263981,12:46:00,12:46:00,11280,6,
15263981,12:49:00,12:49:00,11282,7,
15263981,12:51:00,12:51:00,11284,8,
15263981,12:54:00,12:54:00,11286,9,
15263981,12:57:00,12:57:00,11288,10,
15263981,12:58:00,12:58:00,12947,11,
15263981,13:00:00,13:00:00,11290,12,
15263981,13:02:00,13:02:00,11292,13,
15263981,13:03:00,13:03:00,11294,14,1
15263986,12:57:00,12:57:00,11302,1,
15263986,12:59:00,12:59:00,11272,2,
15263986,13:01:00,13:01:00,11274,3,
15263986,13:03:00,13:03:00,11276,4,
15263986,13:04:00,13:04:00,11278,5,
15263986,13:06:00,13:06:00,11280,6,
15263986,13:09:00,13:09:00,11282,7,
15263986,13:11:00,13:11:00,11284,8,
15263986,13:14:00,13:14:00,11286,9,
15263986,13:17:00,13:17:00,11288,10,
15263986,13:19:00,13:19:00,11296,11,
15263986,13:21:00,13:21:00,11298,12,
15263986,13:24:00,13:24:00,11300,13,1
15263987,13:01:00,13:01:00,11302,1,
15263987,13:03:00,13:03:00,11272,2,
15263987,13:05:00,13:05:00,11274,3,
15263987,13:07:00,13:07:00,11276,4,
15263987,13:08:00,13:08:00,11278,5,
15263987,13:10:00,13:10:00,11280,6,
15263987,13:13:00,13:13:00,11282,7,
15263987,13:15:00,13:15:00,11284,8,
15263987,13:18:00,13:18:00,11286,9,
15263987,13:21:00,13:21:00,11288,10,
15263987,13:22:00,13:22:00,12947,11,
15263987,13:24:00,13:24:00,11290,12,
15263987,13:26:00,13:26:00,11292,13,
15263987,13:27:00,13:27:00,11294,14,1
15263984,12:49:00,12:49:00,11302,1,
15263984,12:51:00,12:51:00,11272,2,
15263984,12:53:00,12:53:00,11274,3,
15263984,12:55:00,12:55:00,11276,4,
15263984,12:56:00,12:56:00,11278,5,
15263984,12:58:00,12:58:00,11280,6,
15263984,13:01:00,13:01:00,11282,7,
15263984,13:03:00,13:03:00,11284,8,
15263984,13:06:00,13:06:00,11286,9,
15263984,13:09:00,13:09:00,11288,10,
15263984,13:11:00,13:11:00,11296,11,
15263984,13:13:00,13:13:00,11298,12,
15263984,13:16:00,13:16:00,11300,13,1
15263985,12:53:00,12:53:00,11302,1,
15263985,12:55:00,12:55:00,11272,2,
15263985,12:57:00,12:57:00,11274,3,
15263985,12:59:00,12:59:00,11276,4,
15263985,13:00:00,13:00:00,11278,5,
15263985,13:02:00,13:02:00,11280,6,
15263985,13:05:00,13:05:00,11282,7,
15263985,13:07:00,13:07:00,11284,8,
15263985,13:10:00,13:10:00,11286,9,
15263985,13:13:00,13:13:00,11288,10,
15263985,13:14:00,13:14:00,12947,11,
15263985,13:16:00,13:16:00,11290,12,
15263985,13:18:00,13:18:00,11292,13,
15263985,13:19:00,13:19:00,11294,14,1
15265779,21:29:00,21:29:00,12238,1,
15265779,21:30:00,21:30:00,12236,2,
15265779,21:32:00,21:32:00,12234,3,
15265779,21:35:00,21:35:00,12232,4,
15265779,21:37:00,21:37:00,12230,5,
15265779,21:42:00,21:42:00,12228,6,
15265779,21:44:00,21:44:00,12227,7,
15265779,21:47:00,21:47:00,8747,8,
15265779,21:49:00,21:49:00,9510,9,
15265779,21:51:00,21:51:00,8748,10,
15265779,21:53:00,21:53:00,8749,11,
15265779,21:55:00,21:55:00,8750,12,
15265779,21:57:00,21:57:00,8751,13,
15265779,21:59:00,21:59:00,8752,14,
15265779,22:01:00,22:01:00,8753,15,
15265779,22:04:00,22:04:00,8754,16,
15265779,22:05:00,22:05:00,10375,17,1
15265778,21:23:00,21:23:00,12238,1,
15265778,21:24:00,21:24:00,12236,2,
15265778,21:26:00,21:26:00,12234,3,
15265778,21:29:00,21:29:00,12232,4,
15265778,21:31:00,21:31:00,12230,5,
15265778,21:36:00,21:36:00,12228,6,
15265778,21:38:00,21:38:00,12227,7,
15265778,21:41:00,21:41:00,8747,8,
15265778,21:43:00,21:43:00,9510,9,
15265778,21:45:00,21:45:00,8748,10,
15265778,21:47:00,21:47:00,8749,11,
15265778,21:49:00,21:49:00,8750,12,
15265778,21:51:00,21:51:00,8751,13,
15265778,21:53:00,21:53:00,8752,14,
15265778,21:55:00,21:55:00,8753,15,
15265778,21:58:00,21:58:00,8754,16,
15265778,21:59:00,21:59:00,10375,17,1
15265773,24:09:00,24:09:00,12238,1,
15265773,24:10:00,24:10:00,12236,2,
15265773,24:12:00,24:12:00,12234,3,
15265773,24:14:00,24:14:00,12232,4,
15265773,24:16:00,24:16:00,12230,5,
15265773,24:21:00,24:21:00,12228,6,
15265773,24:24:00,24:24:00,12227,7,
15265773,24:26:00,24:26:00,8747,8,
15265773,24:28:00,24:28:00,9510,9,
15265773,24:31:00,24:31:00,8748,10,
15265773,24:33:00,24:33:00,8749,11,
15265773,24:35:00,24:35:00,8750,12,
15265773,24:37:00,24:37:00,8751,13,
15265773,24:39:00,24:39:00,8752,14,
15265773,24:40:00,24:40:00,8753,15,
15265773,24:43:00,24:43:00,8754,16,
15265773,24:45:00,24:45:00,10375,17,1
15265772,23:57:00,23:57:00,12238,1,
15265772,23:58:00,23:58:00,12236,2,
15265772,24:00:00,24:00:00,12234,3,
15265772,24:02:00,24:02:00,12232,4,
15265772,24:04:00,24:04:00,12230,5,
15265772,24:09:00,24:09:00,12228,6,
15265772,24:12:00,24:12:00,12227,7,
15265772,24:14:00,24:14:00,8747,8,
