stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
201110_DP2,,Concourse To ENT1/3,-33.87411920,151.22233985,3,201110,,Level -1,
201110_DP3,,Concourse To ENT2,-33.87427359,151.22230426,3,201110,,Level -1,
201110_DP4,,LFT/ESC To P1/2,-33.87441861,151.22227901,3,201110,,Level -1,
201110_ENT1,,ENT Darlinghurst,-33.87428958,151.22288833,2,201110,2,Level 0,
201110_ENT2,,STR/LTF Victoria W,-33.87425068,151.22218431,2,201110,1,Level 0,
201110_ENT3,,STR Victoria E,-33.87401730,151.22242124,2,201110,2,Level 0,
201110_TXI1,,TXI Bayswater,-33.87509153,151.22367322,,201110,,Level 0,
201111,201111,"Kings Cross Station, Darlinghurst Rd, Stand A",-33.87410155,151.22311669,,201110,1,Level 0,
201112,201112,"Kings Cross Station, Darlinghurst Rd, Stand B",-33.87461746,151.22278569,,201110,1,Level 0,
201115,201115,"Kings Cross Station, Bayswater Rd, Stand D",-33.87497291,151.22319209,,201110,1,Level 0,
201126,201126,"Kings Cross Station, Bayswater Rd, Stand C",-33.87494614,151.22370925,,201110,1,Level 0,
201171,201171,"Kings Cross Station, Platform 1",-33.87432733,151.22178844,,201110,1,Level -2,1
201172,201172,"Kings Cross Station, Platform 2",-33.87425390,151.22182802,,201110,1,Level -2,2
201511,201511,"Green Square Station, Botany Rd, Stand A",-33.90646399,151.20288735,,201710,1,Level 0,
2015111,2015111,"Green Square Station, Platform 1",-33.90605267,151.20253215,,201710,1,Level -3,1
2015112,2015112,"Green Square Station, Platform 2",-33.90611305,151.20261076,,201710,1,Level -3,2
2015121,2015121,"Macdonaldtown Station, Platform 1",-33.89691033,151.18581114,,201520,2,Level 1,1
2015122,2015122,"Macdonaldtown Station, Platform 2",-33.89694594,151.18582369,,201520,2,Level 1,2
201516,201516,"Green Square Station, Botany Rd, Stand B",-33.90697065,151.20282581,,201710,1,Level 0,
201520,,Macdonaldtown Station,-33.89695934,151.18569469,1,,0,,
201520_DP1,,STR To P1/2,-33.89700009,151.18555622,3,201520,,Level 0,
201520_ENT1,,ENT Burren St,-33.89680734,151.18539553,2,201520,2,Level 0,
201710,,Green Square Station,-33.90607818,151.20257663,1,,1,,
201710_CNC,,Concourse,-33.90613436,151.20251456,3,201710,,Level -2,
201710_DP1,,ESC To Botany Rd W,-33.90617823,151.20254913,3,201710,,Level -1,
201710_DP10,,Acc To LFT/ESC,-33.90604073,151.20261801,3,201710,,Level -2,
201710_DP11,,LFT/ESC To P1,-33.90597997,151.20255019,3,201710,,Level -2,
201710_DP12,,LFT/ESC To P2,-33.90608349,151.20268495,3,201710,,Level -2,
201710_DP2,,LFT To Concourse,-33.90618833,151.20251721,3,201710,,Level -1,
201710_DP3,,ESC To Concourse,-33.90610590,151.20255638,3,201710,,Level -1,
201710_DP4,,LFT/ESC To Botany E,-33.90592372,151.20314173,3,201710,,Level -1,
201710_DP5,,ESC To Mezzanine,-33.90619953,151.20245293,3,201710,,Level -2,
201710_DP6,,LFT To Mezzazine,-33.90618870,151.20250642,3,201710,,Level -2,
201710_DP7,,Acc To Concourse,-33.90616208,151.20249431,3,201710,,Level -2,
201710_DP8,,STR To P1,-33.90609123,151.20245841,3,201710,,Level -2,
201710_DP9,,STR To P2,-33.90618612,151.20258193,3,201710,,Level -2,
201710_ENT1,,ESC Botany Rd W,-33.90630725,151.20272836,2,201710,2,Level 0,
201710_ENT2,,LFT Botany Rd W,-33.90617970,151.20250598,2,201710,1,Level 0,
201710_ENT3,,ESC Botany Rd E,-33.90604065,151.20314748,2,201710,2,Level 0,
201710_ENT4,,LFT Botany Rd E,-33.90588884,151.20310760,2,201710,1,Level 0,
201715,201715,"Green Square Station, Botany Rd, Stand C",-33.90698163,151.20303166,,201710,1,Level 0,
202010,,Mascot Station,-33.92317637,151.18733540,1,,1,,
202010_CNC,,Concourse,-33.92325091,151.18726340,3,202010,,Level -2,
202010_DP1,,ESC To Bourke St E,-33.92331019,151.18737438,3,202010,,Level -1,
202010_DP10,,STR/LFT To P2,-33.92311267,151.18735389,3,202010,,Level -2,
202010_DP11,,ESC/LFT To Bourke W,-33.92320171,151.18712048,3,202010,,Level -2,
202010_DP2,,LFT To Bourke St E,-33.92339335,151.18731361,3,202010,,Level -1,
202010_DP3,,ESC To Concourse,-33.92366651,151.18722973,3,202010,,Level -1,
202010_DP4,,LFT/ESC To Mezzanine,-33.92338656,151.18724843,3,202010,,Level -2,
202010_DP5,,Acc To Concourse,-33.92327789,151.18726472,3,202010,,Level -2,
202010_DP6,,STR S To P1,-33.92324522,151.18716585,3,202010,,Level -2,
202010_DP7,,STR S To P2,-33.92324797,151.18734972,3,202010,,Level -2,
202010_DP8,,Acc To LFT,-33.92311525,151.18727836,3,202010,,Level -2,
202010_DP9,,STR/LFT To P1,-33.92310919,151.18719160,3,202010,,Level -2,
202010_ENT1,,ESC Bourke St E,-33.92308569,151.18735257,2,202010,2,Level 0,
202010_ENT2,,LFT Bourke St E,-33.92339299,151.18732440,2,202010,1,Level 0,
202010_ENT3,,ESC/LFT Bourke W,-33.92317583,151.18708679,3,202010,,Level 0,
2020101,2020101,"International Airport Station, Platform 1",-33.93492703,151.16580611,,202030,1,Level -3,1
2020102,2020102,"International Airport Station, Platform 2",-33.93498173,151.16578716,,202030,1,Level -3,2
2020111,2020111,"Mascot Station, Platform 1",-33.92316206,151.18722662,,202010,1,Level -3,1
2020112,2020112,"Mascot Station, Platform 2",-33.92316848,151.18730259,,202010,1,Level -3,2
2020113,2020113,"Mascot Station, Coward St, Stand A",-33.92438424,151.18784854,,202010,1,Level 0,
2020114,2020114,"Mascot Station, Coward St, Stand B",-33.92451916,151.18785516,,202010,1,Level 0,
202020,,Domestic Airport Station,-33.93362984,151.18065972,1,,1,,
202020_CNC,,Concourse,-33.93364416,151.18076851,3,202020,,Level -2,
202020_DP1,,LFT To Mezzanine,-33.93356486,151.18045116,3,202020,,Level -1,
202020_DP10,,PDT Keith Smith,-33.93386903,151.18024987,3,202020,,Level -1,
202020_DP11,,STR/LFT To PDT,-33.93399569,151.18023445,3,202020,,Level 0,
202020_DP2,,Acc To Concourse,-33.93362635,151.18049741,3,202020,,Level -2,
202020_DP3,,ESC To P1,-33.93358983,151.18077666,3,202020,,Level -2,
202020_DP4,,ESC To P2,-33.93371649,151.18076125,3,202020,,Level -2,
202020_DP5,,Acc To Lifts,-33.93365738,151.18090968,3,202020,,Level -2,
202020_DP6,,STR/ESC To P1,-33.93360341,151.18090704,3,202020,,Level -2,
202020_DP7,,STR/ESC To P2,-33.93372071,151.18090197,3,202020,,Level -2,
202020_DP8,,LFT To P1,-33.93357459,151.18095968,3,202020,,Level -2,
202020_DP9,,LFT To P2,-33.93373723,151.18094602,3,202020,,Level -2,
202020_ENT1,,ESC/LFT To Concourse,-33.93360708,151.18026947,2,202020,1,Level -1,
202030,,International Airport Station,-33.93497091,151.16584068,1,,1,,
202030_CNC,,Concourse,-33.93494649,151.16576382,3,202030,,Level -2,
202030_DP1,,ESC To Mezzanine,-33.93515015,151.16640071,3,202030,,Level 0,
202030_DP10,,LFT To P2,-33.93494737,151.16547200,3,202030,,Level -2,
202030_DP2,,ESC To Concourse,-33.93506824,151.16615890,3,202030,,Level -1,
202030_DP3,,LFT To Int Terminal,-33.93519878,151.16629499,3,202030,,Level -2,
202030_DP4,,Acc To Concourse,-33.93497881,151.16587349,3,202030,,Level -2,
202030_DP5,,STR/ESC To P1,-33.93487343,151.16579268,3,202030,,Level -2,
202030_DP6,,STR/ESC To P2,-33.93502890,151.16572460,3,202030,,Level -2,
202030_DP7,,ESC To P1,-33.93481522,151.16564932,3,202030,,Level -2,
202030_DP8,,ESC To P2,-33.93497969,151.16558168,3,202030,,Level -2,
202030_DP9,,LFT To P1,-33.93478216,151.16556123,3,202030,,Level -2,
202030_ENT1,,ENT Int Terminal,-33.93525699,151.16643835,2,202030,2,Level 0,
202030_ENT2,,LFT To Concourse,-33.93529809,151.16628902,2,202030,1,Level 0,
202084,202084,"Mascot Station, Bourke St, Stand C",-33.92249497,151.18723715,,202010,1,Level 0,
202085,202085,"Mascot Station, Bourke St, Stand D",-33.92345026,151.18722994,,202010,1,Level 0,
202086,202086,"Domestic Airport, Fourth St",-33.93361351,151.18140476,,202020,1,Level 0,
202091,202091,"Domestic Airport Station, Platform 1",-33.93360488,151.18086387,,202020,1,Level -3,1
202092,202092,"Domestic Airport Station, Platform 2",-33.93368620,151.18085705,,202020,1,Level -3,2
202210,,Bondi Junction Station,-33.89119702,151.24837675,1,,1,,
202210_DP1,,L1 Retail,-33.89127610,151.24843469,3,202210,,Level 1,
202210_DP10,,ESC To L1 Retail,-33.89124880,151.24870342,3,202210,,Level 0,
202210_DP11,,Acc To Esc Std C,-33.89121027,151.24903642,3,202210,,Level 0,
202210_DP12,,ESC To Conc E,-33.89130958,151.24903055,3,202210,,Level 0,
202210_DP13,,Acc To Esc,-33.89135492,151.24902200,3,202210,,Level 0,
202210_DP14,,ESC To Bus Int E,-33.89127690,151.24867241,3,202210,,Level -1,
202210_DP15,,Acc To Conc S,-33.89134279,151.24832997,3,202210,,Level -1,
202210_DP16,,STR/ESC To Bus Int W,-33.89120633,151.24810712,3,202210,,Level -1,
202210_DP17,,STR To Grafton St W,-33.89104369,151.24812065,3,202210,,Level -1,
202210_DP18,,Acc To Conc N,-33.89106248,151.24835926,3,202210,,Level -1,
202210_DP19,,STR To Grafton St E,-33.89109063,151.24858753,3,202210,,Level -1,
202210_DP2,,ESC To Bus Int E,-33.89123826,151.24848683,3,202210,,Level 1,
202210_DP20,,RMP To Grafton St E,-33.89109664,151.24867426,3,202210,,Level -1,
202210_DP21,,LFT To P1/2,-33.89126147,151.24833673,3,202210,,Level -1,
202210_DP22,,ESC To P1/2,-33.89119814,151.24834439,3,202210,,Level -1,
202210_DP3,,LFT To Bus Int,-33.89122810,151.24825945,3,202210,,Level 1,
202210_DP4,,ESC To Bus Int W,-33.89118574,151.24818172,3,202210,,Level 1,
202210_DP5,,Bus Int W,-33.89114971,151.24792065,3,202210,,Level 0,
202210_DP6,,ESC/STR To Conc W,-33.89118568,151.24792243,3,202210,,Level 0,
202210_DP7,,Acc To LFT,-33.89111565,151.24812422,3,202210,,Level 0,
202210_DP8,,LFT To Conc W,-33.89119697,151.24811746,3,202210,,Level 0,
202210_DP9,,Acc To Std D,-33.89117610,151.24872142,3,202210,,Level 0,
202210_ENT1,,ENT Oxford St Mall,-33.89152044,151.24840361,2,202210,1,Level 0,
202210_ENT2,,ENT Grosvenor St,-33.89133480,151.24960439,2,202210,2,Level 0,
202210_ENT3,,STR/RMP Grafton St,-33.89098196,151.24860374,2,202210,2,Level 0,
202210_ENT4,,STR Grafton St,-33.89093502,151.24813686,2,202210,2,Level 0,
202212,202212,"Bondi Junction Station, Grafton St, Stand S",-33.89074571,151.24787898,,202210,1,Level 0,
202213,202213,"Bondi Junction Station, Grafton St, Stand T",-33.89083507,151.24868287,,202210,1,Level 0,
202249,202249,"Bondi Junction Station, Stand B",-33.89140031,151.24927274,,202210,1,Level 0,
202266,202266,"Bondi Junction Station, Stand P",-33.89121069,151.24928492,,202210,1,Level 0,
202267,202267,"Bondi Junction Station, Stand G",-33.89127041,151.24807789,,202210,1,Level 0,
202268,202268,"Bondi Junction Station, Grafton St, Stand Q",-33.89096242,151.24838670,,202210,1,Level 0,
202269,202269,"Bondi Junction Station, Stand A",-33.89142623,151.24956572,,202210,1,Level 0,
202270,202270,"Bondi Junction Station, Stand C",-33.89135790,151.24893572,,202210,1,Level 0,
202271,202271,"Bondi Junction Station, Stand D",-33.89133837,151.24871868,,202210,1,Level 0,
202272,202272,"Bondi Junction Station, Stand E",-33.89131847,151.24851242,,202210,1,Level 0,
202273,202273,"Bondi Junction Station, Stand F",-33.89129031,151.24828415,,202210,1,Level 0,
202275,202275,"Bondi Junction Station, Stand H",-33.89107137,151.24784113,,202210,1,Level 0,
202276,202276,"Bondi Junction Station, Stand J",-33.89109090,151.24805817,,202210,1,Level 0,
202277,202277,"Bondi Junction Station, Stand K",-33.89111155,151.24824286,,202210,1,Level 0,
202278,202278,"Bondi Junction Station, Stand L",-33.89113145,151.24844911,,202210,1,Level 0,
202279,202279,"Bondi Junction Station, Stand M",-33.89115247,151.24862301,,202210,1,Level 0,
202281,202281,"Bondi Junction Station, Grafton St, Stand R",-33.89091511,151.24793060,,202210,1,Level 0,
202291,202291,"Bondi Junction Station, Platform 1",-33.89127382,151.24824011,,202210,1,Level -2,1
202292,202292,"Bondi Junction Station, Platform 2",-33.89108270,151.24829544,,202210,1,Level -2,2
202710,,Edgecliff Station,-33.87937104,151.23625289,1,,1,,
202710_CNC,,Concourse,-33.87921962,151.23620219,3,202710,,Level 0,
202710_DP1,,LFT To Bus Int,-33.87931023,151.23592582,3,202710,,Level 0,
202710_DP10,,Acc To Int Stds,-33.87949197,151.23588080,3,202710,,Level 2,
202710_DP11,,Acc To Int Std C-E,-33.87950699,151.23596796,3,202710,,Level 2,
202710_DP12,,Acc To Int Std F-H,-33.87952952,151.23609870,3,202710,,Level 2,
202710_DP13,,Acc To Int Std J-l,-33.87955204,151.23622944,3,202710,,Level 2,
202710_DP14,,Acc To Int Std M,-33.87957494,151.23634940,3,202710,,Level 2,
202710_DP2,,Acc To CNC,-33.87917383,151.23596227,3,202710,,Level 0,
202710_DP3,,ESC To Mezzanine,-33.87919710,151.23607145,3,202710,,Level 0,
202710_DP4,,ESC/LFT To P1/2,-33.87927248,151.23623721,3,202710,,Level 0,
202710_DP5,,STR To Std C-E,-33.87936197,151.23599319,3,202710,,Level 1,
202710_DP6,,STR To Std F-H,-33.87938486,151.23611315,3,202710,,Level 1,
202710_DP7,,STR To Std J-l,-33.87940739,151.23624389,3,202710,,Level 1,
202710_DP8,,STR To Std M,-33.87943029,151.23636384,3,202710,,Level 1,
202710_DP9,,LFT To Ground,-33.87930272,151.23588224,3,202710,,Level 2,
202710_ENT1,,ENT New Sth Head Rd,-33.87892838,151.23602574,2,202710,1,Level 0,
202710_ENT2,,ENT New McLean St,-33.87971155,151.23578365,2,202710,1,Level 0,
202710_ENT3,,ENT Bus Int,-33.87978404,151.23629494,2,202710,2,Level 2,
202713,202713,"Edgecliff Station, Stand L",-33.87949733,151.23624834,,202710,1,Level 2,
202714,202714,"Edgecliff Station, Stand C",-33.87915212,151.23606922,,202710,1,Level 2,
202715,202715,"Edgecliff Station, Stand D",-33.87929752,151.23603321,,202710,1,Level 2,
202716,202716,"Edgecliff Station, Stand E",-33.87944292,151.23599720,,202710,1,Level 2,
202717,202717,"Edgecliff Station, Stand F",-33.87917465,151.23619996,,202710,1,Level 2,
202718,202718,"Edgecliff Station, Stand G",-33.87932005,151.23616395,,202710,1,Level 2,
202719,202719,"Edgecliff Station, Stand H",-33.87947444,151.23612838,,202710,1,Level 2,
202720,202720,"Edgecliff Station, Stand J",-33.87919755,151.23631992,,202710,1,Level 2,
202721,202721,"Edgecliff Station, Stand K",-33.87934294,151.23628391,,202710,1,Level 2,
202722,202722,"Edgecliff Station, Stand M",-33.87922045,151.23643987,,202710,1,Level 2,
202726,202726,"Edgecliff Station, New South Head Rd, Stand N",-33.87895767,151.23622162,,202710,1,Level 0,
202757,202757,"Edgecliff Station, New South Head Rd, Stand P",-33.87862963,151.23580571,,202710,1,Level 0,
202761,202761,"Edgecliff Station, Platform 1",-33.87935388,151.23648969,,202710,1,Level -1,1
202762,202762,"Edgecliff Station, Platform 2",-33.87928155,151.23649691,,202710,1,Level -1,2
204230,204230,"St Peters Station, King St",-33.90640159,151.18119708,,204410,1,Level 0,
204244,204244,Burren St Opp Macdonaldtown Station,-33.89667903,151.18519476,,201520,1,Level 0,
204310,,Erskineville Station,-33.90018265,151.18549590,1,,1,,
204310_DP1,,STR To P2/3,-33.90011858,151.18552518,3,204310,,Level 1,
204310_DP2,,STR To P1,-33.90010536,151.18538407,3,204310,,Level 1,
204310_DP3,,LFT To P1 Nth,-33.90017016,151.18533322,3,204310,,Level 1,
204310_DP4,,STR To P4,-33.90014153,151.18564516,3,204310,,Level 1,
204310_DP5,,STR/LFT To P1 Sth,-33.90130738,151.18501070,3,204310,,Level 1,
204310_DP6,,STR/LFT To P2/3 Sth,-33.90133749,151.18518506,3,204310,,Level 1,
204310_DP7,,STR/LFT To P4 Sth,-33.90135896,151.18534819,3,204310,,Level 1,
204310_ENT1,,ENT Esrkineville Rd,-33.90003689,151.18554279,2,204310,1,Level 0,
204310_ENT2,,ENT Bridge St,-33.90139348,151.18539310,2,204310,1,Level 0,
204311,204311,King St Opp St Peters Station,-33.90636946,151.18134679,,204410,1,Level 0,
204331,204331,"Erskineville Station, Platform 1",-33.90067976,151.18518528,,204310,1,Level 0,1
204332,204332,"Erskineville Station, Platform 2",-33.90069444,151.18528324,,204310,1,Level 0,2
204333,204333,"Erskineville Station, Platform 3",-33.90070949,151.18537042,,204310,1,Level 0,3
204334,204334,"Erskineville Station, Platform 4",-33.90071518,151.18546795,,204310,1,Level 0,4
204410,,St Peters Station,-33.90727298,151.18074263,1,,1,,
204410_DP1,,LFT To P1/2,-33.90716468,151.18074814,3,204410,,Level 0,
204410_DP2,,LFT To P3/4,-33.90735137,151.18082211,3,204410,,Level 0,
204410_DP3,,STR To P3/4,-33.90737266,151.18072589,3,204410,,Level 0,
204410_DP4,,STR To P1/2,-33.90721258,151.18066403,3,204410,,Level 0,
204410_ENT1,,ENT Lord St,-33.90694310,151.18064005,2,204410,1,Level 0,
204410_ENT2,,ENT King St,-33.90746684,151.18087098,2,204410,1,Level 0,
204411,204411,"St Peters Station, Princes Hwy",-33.90741545,151.18132231,,204410,1,Level 0,
204420,,Sydenham Station,-33.91445896,151.16652644,1,,1,,
204420_CNC,,Concourse,-33.91479133,151.16602391,3,204420,,Level 1,
204420_CNC2,,P6 Concourse,-33.91432688,151.16723325,3,204420,,,
204420_CNC3,,P1 Concourse,-33.91364179,151.16724308,3,204420,,,
204420_DP1,,STR/LFT To P1 S,-33.91461655,151.16586409,3,204420,,Level 1,
204420_DP2,,STR/LFT To P2/3 S,-33.91471257,151.16595522,3,204420,,Level 1,
204420_DP3,,STR/LFT To P4/5 S,-33.91487836,151.16611460,3,204420,,Level 1,
204420_DP4,,STR To P6 S,-33.91496612,151.16618372,3,204420,,Level 1,
204420_DP5,,STR/LFT To P6 S,-33.91500963,151.16622907,3,204420,,Level 1,
204420_DP6,,STR/LFT To P6 N,-33.91425382,151.16726211,3,204420,,Level 1,
204420_DP7,,STR/LFT To P4/5 N,-33.91414917,151.16715975,3,204420,,Level 1,
204420_DP8,,STR/LFT To P2/3 N,-33.91400964,151.16702326,3,204420,,Level 1,
204420_DP9,,STR/LFT To P1 N,-33.91387837,151.16690879,3,204420,,Level 1,
204420_ENT1,,ENT Gleeson Av,-33.91482951,151.16596092,2,204420,1,Level 1,
204420_ENT2,,ENT Burrows Av,-33.91437039,151.16727860,2,204420,1,,
204420_ENT3,,ENT Railway Pde,-33.91356303,151.16717439,2,204420,1,,
204421,204421,"Sydenham Station, Burrows Av, Stand A",-33.91525667,151.16585206,,204420,1,,
204430,,Tempe Station,-33.92390407,151.15660038,1,,0,,
204430_DP1,,FTB Richardson,-33.92371092,151.15645048,3,204430,,Level 1,
204430_DP2,,FTB Griffiths St,-33.92382591,151.15678031,3,204430,,Level 1,
204430_DP3,,STR To P2/3,-33.92379577,151.15660592,3,204430,,Level 1,
204430_DP4,,STR To P1,-33.92379261,151.15643283,3,204430,,Level 1,
204430_ENT1,,STR Richardson,-33.92357490,151.15647628,2,204430,2,Level 0,
204430_ENT2,,STR Griffiths St,-33.92368089,151.15680568,2,204430,2,Level 0,
204430_ENT3,,RMP Griffith St,-33.92405905,151.15681328,2,204430,2,Level 0,
204439,204439,"Sydenham Station, Gleeson Av, Stand E",-33.91544930,151.16628293,,204420,1,,
204453,204453,Burrows Av Opp Sydenham Station,-33.91483514,151.16685818,,204420,1,,
204454,204454,"Sydenham Station, Burrows Av",-33.91457926,151.16696458,,204420,1,,
204455,204455,"Tempe Station, Richardsons Cres",-33.92347097,151.15635234,,204430,1,Level 0,
204461,204461,"St Peters Station, Platform 1",-33.90722029,151.18043749,,204410,1,Level -1,1
204462,204462,"St Peters Station, Platform 2",-33.90730051,151.18046302,,204410,1,Level -1,2
204463,204463,"St Peters Station, Platform 3",-33.90738899,151.18051057,,204410,1,Level -1,3
204464,204464,"St Peters Station, Platform 4",-33.90748684,151.18054778,,204410,1,Level -1,4
204471,204471,"Sydenham Station, Platform 1",-33.91370658,151.16719220,,204420,1,,1
204472,204472,"Sydenham Station, Platform 2",-33.91379507,151.16723974,,204420,1,,2
204473,204473,"Sydenham Station, Platform 3",-33.91430202,151.16663766,,204420,1,,3
204474,204474,"Sydenham Station, Platform 4",-33.91439840,151.16671801,,204420,1,,4
204475,204475,"Sydenham Station, Platform 5",-33.91448616,151.16678713,,204420,1,,5
204476,204476,"Sydenham Station, Platform 6",-33.91456456,151.16686660,,204420,1,,6
204481,204481,"Tempe Station, Platform 1",-33.92408228,151.15639289,,204430,2,Level 0,1
204482,204482,"Tempe Station, Platform 2",-33.92411461,151.15650254,,204430,2,Level 0,2
204483,204483,"Tempe Station, Platform 3",-33.92412932,151.15660053,,204430,2,Level 0,3
204484,204484,"Tempe Station, Platform 4",-33.92414366,151.15670931,,204430,2,Level 0,4
207110,,Killara Station,-33.76569908,151.16184659,1,,1,,
207110_DP1,,STR To P1/2,-33.76578685,151.16191557,3,207110,,Level 1,
207110_ENT1,,STR Culworth Av,-33.76586391,151.16176827,2,207110,1,Level 0,
207110_ENT2,,STR Werona Av,-33.76568136,151.16210465,2,207110,1,Level 0,
207110_KAR1,,KAR Culworth Av,-33.76575097,151.16164413,,207110,,Level 0,
207139,207139,"Killara Station, Locksley St",-33.76552579,151.16244233,,207110,1,Level 0,
207174,207174,"Killara Station, Werona Av",-33.76531083,151.16187094,,207110,1,Level 0,
207182,207182,"Killara Station, Culworth Av",-33.76587400,151.16173639,,207110,1,Level 0,
207183,207183,Culworth Av Opp Killara Station,-33.76581004,151.16149596,,207110,1,Level 0,
207191,207191,"Killara Station, Platform 1",-33.76557424,151.16180818,,207110,1,Level 0,1
207192,207192,"Killara Station, Platform 2",-33.76561277,151.16173453,,207110,1,Level 0,2
2074165,2074165,"Warrawee Station, Warrawee Av",-33.72428413,151.12201637,,207420,1,Level 0,
2074191,2074191,"Warrawee Station, Platform 1",-33.72430033,151.12180148,,207420,1,Level -1,1
2074192,2074192,"Warrawee Station, Platform 2",-33.72432048,151.12173775,,207420,1,Level -1,2
207420,,Warrawee Station,-33.72439856,151.12182775,1,,1,,
207420_DP1,,STR/LFT To P1/2,-33.72446909,151.12187426,3,207420,,Level 0,
207420_ENT1,,ENT Heydon Av,-33.72455689,151.12167358,2,207420,1,Level 0,
207420_ENT2,,ENT Warrawee Av,-33.72440000,151.12205426,2,207420,1,Level 0,
207610,,Wahroonga Station,-33.71804522,151.11754490,1,,1,,
207610_DP1,,LFT To P1/2,-33.71805385,151.11755610,3,207610,,Level 0,
207610_DP2,,STR To P1/2,-33.71802794,151.11752251,3,207610,,Level 0,
207610_ENT1,,Entrance1,-33.71807149,151.11756773,2,207610,1,Level 0,
2076144,2076144,"Wahroonga Station, Illoura Av",-33.71724063,151.11789459,,207610,1,Level 0,
2076193,2076193,Illoura Av Opp Wahroonga Station,-33.71715499,151.11803066,,207610,1,Level 0,
2076241,2076241,"Wahroonga Station, Platform 1",-33.71789588,151.11742994,,207610,1,Level -1,1
2076242,2076242,"Wahroonga Station, Platform 2",-33.71793366,151.11737783,,207610,1,Level -1,2
213710,,North Strathfield Station,-33.85918843,151.08818062,1,,1,,
213710_DP1,,FTB Queen St,-33.85922625,151.08839843,3,213710,,Level 1,
213710_DP2,,STR/LFT P1/2,-33.85925933,151.08821640,3,213710,,Level 1,
213710_DP3,,FTB Hamilton St E,-33.85930140,151.08803480,3,213710,,Level 1,
213710_ENT1,,STR/LFT Queen St,-33.85917733,151.08851490,2,213710,2,Level 0,
213710_ENT2,,STR Hamilton St E,-33.85915097,151.08795202,2,213710,2,Level 0,
213710_ENT3,,LFT Hamilton St E,-33.85933774,151.08802574,2,213710,2,Level 0,
213710_KAR1,,KAR Queen St,-33.85942675,151.08887241,,213710,,Level 0,
213710_KAR2,,KAR Hamilton St,-33.85978970,151.08798251,,213710,,Level 0,
213710_LKR,,LKR Queen St,-33.85932202,151.08877021,,213710,,Level 0,
213711,213711,"North Strathfield Station, Queen St",-33.85890171,151.08867454,,213710,1,Level 0,
213712,213712,Queen St Opp North Strathfield Station,-33.85893160,151.08885957,,213710,2,Level 0,
2137171,2137171,"North Strathfield Station, Platform 1",-33.85907976,151.08819703,,213710,1,Level 0,1
2137172,2137172,"North Strathfield Station, Platform 2",-33.85910134,151.08809006,,213710,1,Level 0,2
2137173,2137173,"North Strathfield Station, Platform 3",-33.85911356,151.08799344,,213710,1,Level 0,3
213810,,Concord West Station,-33.84860505,151.08562376,1,,1,,
213810_DP1,,FTB Queen St,-33.84853421,151.08585796,3,213810,,Level 1,
213810_DP2,,STR/LFT To P1/2,-33.84854821,151.08570744,3,213810,,Level 1,
213810_DP3,,STR/LFT To P3/4,-33.84856365,151.08551380,3,213810,,Level 1,
213810_DP4,,FTB King St,-33.84857873,151.08533093,3,213810,,Level 1,
213810_ENT1,,STR Queen St,-33.84834565,151.08583817,2,213810,2,Level 0,
213810_ENT2,,LFT Queen St,-33.84847916,151.08588773,2,213810,1,Level 0,
213810_ENT3,,STR King St,-33.84839339,151.08521411,2,213810,2,Level 0,
213810_ENT4,,LFT King St,-33.84853518,151.08528566,2,213810,1,Level 0,
213844,213844,"Concord West Station, Queen St",-33.84831365,151.08598783,,213810,1,Level 0,
213881,213881,"Concord West Station, Platform 2",-33.84872885,151.08569446,,213810,1,Level 0,1
213882,213882,"Concord West Station, Platform 3",-33.84873279,151.08557586,,213810,1,Level 0,2
213883,213883,"Concord West Station, Platform 4",-33.84873530,151.08550038,,213810,1,Level 0,3
213898,213898,"Concord West Station, Platform 1",-33.84873570,151.08575958,,213810,1,Level 0,
2142279,2142279,"Clyde Station, Berry St",-33.83519061,151.01739215,,214230,1,Level 0,
214230,,Clyde Station,-33.83595319,151.01694198,1,,0,,
214230_DP1,,FTB Berry St,-33.83560020,151.01699023,3,214230,,Level 1,
214230_DP2,,Acc To Platforms,-33.83586920,151.01675449,3,214230,,Level 1,
214230_DP3,,FTB Factory St,-33.83604577,151.01659000,3,214230,,Level 1,
214230_DP4,,STR To P1/2,-33.83577220,151.01696590,3,214230,,Level 1,
214230_DP5,,STR To P3/4,-33.83591172,151.01683206,3,214230,,Level 1,
214230_DP6,,STR To P5,-33.83601351,151.01675045,3,214230,,Level 1,
214230_ENT1,,RMP Berry St,-33.83548907,151.01708220,2,214230,2,Level 0,
214230_ENT2,,RMP Factory St,-33.83609111,151.01658132,2,214230,2,Level 0,
2142311,2142311,"Clyde Station, Platform 1",-33.83585443,151.01720730,,214230,2,Level 0,1
2142312,2142312,"Clyde Station, Platform 2",-33.83592886,151.01713520,,214230,2,Level 0,2
2142313,2142313,"Clyde Station, Platform 3",-33.83599360,151.01708425,,214230,2,Level 0,3
2142314,2142314,"Clyde Station, Platform 4",-33.83605869,151.01702251,,214230,2,Level 0,4
2142315,2142315,"Clyde Station, Platform 5",-33.83612378,151.01696078,,214230,2,Level 0,5
214320,,Birrong Station,-33.89258874,151.02427803,1,,1,,
214320_DP1,,LFT To P1/2,-33.89254305,151.02429749,3,214320,,Level 0,
214320_DP2,,STR To P1/2,-33.89263407,151.02426936,3,214320,,Level 0,
